,idx,platform,head,review,description,image,url,course
1146,1146,simplilearn,Cloud Architect Masters Program,4.5 (32806),"Website Creation,Behavioral Marketing,Keyword Research,,,,,,,,,,,",https://www.simplilearn.com/ice9/accreditation_images/Category_Logos/AWS_Azure_48px.svgz,https://www.simplilearn.com/cloud-solutions-architect-masters-program-training?tag=Financial%20Literacy,Financial Literacy
555,555,coursera,Search Engine Optimization and Content Marketing,,"Skills you'll gain: Web Analytics and SEO, Search Engine Optimization, Content Marketing, Web Analytics, Blogs, Search Engine Marketing, Content Creation, MarTech, Marketing Strategy and Techniques, Content Development and Management, Digital Marketing, Growth Strategies, Content Strategy, Market Research",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ff/66b268881640e191e03e3d29a3d364/Marketing_SEO_ContentMarketing.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/search-engine-optimization-and-content-marketing,Blogging
1147,1147,simplilearn,Azure Cloud Architect Masters Program,4.6 (11968),"Website Creation,Behavioral Marketing,Keyword Research,,,,,,,,,,,",https://www.simplilearn.com/ice9/accreditation_icons/new_design/Microsoft-Logo-23%20(3).png,https://www.simplilearn.com/azure-cloud-architect-certification-training-course?tag=Financial%20Literacy,Financial Literacy
556,556,coursera,Creating Engaging Content for Facebook,,"Skills you'll gain: Content Performance Analysis, Drive Engagement, Video Production, Photo/Video Production and Technology, Workflow Management",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/51/68cd209a81406ead345d57ccb68f66/BC-4527_Coursera-Originals-Content-Creator_Course2_Facebook.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/creating-engaging-content-for-facebook,Blogging
1148,1148,simplilearn,DevOps Engineer Masters Program,4.6 (34823),"Website Creation,Behavioral Marketing,Keyword Research,,,,,,,,,,,",https://www.simplilearn.com/ice9/accreditation_icons/IBM_logo%20(1).svgz,https://www.simplilearn.com/devops-engineer-masters-program-certification-training?tag=Financial%20Literacy,Financial Literacy
557,557,coursera,Creating Engaging Content for Instagram,,"Skills you'll gain: Content Performance Analysis, Photography, Branding, Photo Editing, Social Media Campaigns, Brand Awareness, Drive Engagement",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/c2/6a0da524424ce092152e7d0c83a930/BC-4527_Coursera-Originals-Content-Creator_Course1_Instagram.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/creating-engaging-content-for-instagram,Blogging
1149,1149,simplilearn,Lean Six Sigma Expert,4.5 (30868),"Website Creation,Behavioral Marketing,Keyword Research,,,,,,,,,,,",https://www.simplilearn.com/ice9/LOGO%20/IASSC_Category_40px.svgz,https://www.simplilearn.com/lean-six-sigma-expert-masters-program?tag=Financial%20Literacy,Financial Literacy
558,558,coursera,Facebook Live: Real-Time Engagement,,"Skills you'll gain: Facebook, Live Streaming, Drive Engagement, Scheduling, Social Media, Social Media Strategy, Social Media Content, Customer Engagement, Event Planning, Video Production, Content Strategy, Content Development and Management, Technical Support",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/51/68cd209a81406ead345d57ccb68f66/BC-4527_Coursera-Originals-Content-Creator_Course2_Facebook.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/facebook-live-real-time-engagement,Blogging
1150,1150,simplilearn,PMI-ACP® Certification,4.3 (5511),"Agile Principles and Mindset,Adaptive Planning,,,,",https://www.simplilearn.com/ice9/accreditation_images/Category_Logos/PMI_48px.svgz,https://www.simplilearn.com/agile-and-scrum/pmi-acp-certification-training?tag=Financial%20Literacy,Financial Literacy
559,559,coursera,WordPress 101 - The Complete Guide,14 reviews,"Skills you'll gain: WordPress, Web Design and Development, Web Analytics and SEO, Content Management Systems, Web Content, Cloud Hosting, Web Servers, Application Security, Software Installation, User Accounts",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1b/798ccee1b24b87bc5640f1e8b86932/V16737.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2,Blogging
560,560,coursera,Learn HTML and CSS,106 reviews,"Skills you'll gain: Hypertext Markup Language (HTML), Cascading Style Sheets (CSS), HTML and CSS, Web Development Tools, Web Development, Web Design, Development Environment, Responsive Web Design, Front-End Web Development, Interactive Design, GitHub, Application Deployment, Typography",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/89/539deaa894460e8ddf94853d5245d6/learn-html-css.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/learn-html-and-css,Blogging
561,561,coursera,Social Media Management,5.6K reviews,"Skills you'll gain: Social Media Management, Content Creation, Instagram, Social Media Marketing, Social Media Strategy, Facebook, Generative AI Agents, Content Marketing, Content Performance Analysis, Branding, Content Management, Customer Engagement",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8e/fcbd978f664d3d9920a05a6db220e3/Course2-logo.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/social-media-management,Blogging
562,562,coursera,Introduction to Technical Writing,331 reviews,"Skills you'll gain: Technical Writing, Technical Documentation, Technical Communication, Software Documentation, Graphic and Visual Design, Design Elements And Principles, Typography, Augmented and Virtual Reality (AR/VR), Collaborative Software, Proofreading, Peer Review, Multimedia, Content Management, Version Control",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e4/16f23754024262a49384223bcf13a5/Technical-Writing.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/technical-writing-introduction,Blogging
563,563,coursera,Mastering Digital Communication: Effective Online Engagement,,"Skills you'll gain: Content Creation, Crisis Management, Digital Communications, Digital Media Strategy, Communication Strategies, Social Media, Digital Marketing, Communication Planning, Target Audience, Public Relations, Customer Engagement, Email Marketing, Ethical Standards And Conduct, Writing, Presentations, Emerging Technologies, Storytelling, Forecasting",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/39/7f5b533983422e994b9ecadcf7c70e/BATCH-5-1200-x-1200-px-1-.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/mastering-digital-communication-effective-online-engagement,Blogging
564,564,coursera,Writing a Personal Essay,84 reviews,"Skills you'll gain: Storytelling, Writing, Organizational Skills, Editing, Personal Development, Self-Awareness, Overcoming Obstacles, Detail Oriented",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8d/f0a4e0d3c011e88f5bf9c19ddff419/memoir2.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/personal-essay,Blogging
565,565,coursera,Programming with Scratch,95 reviews,"Skills you'll gain: Animation and Game Design, Computational Thinking, Programming Principles, Computer Programming, Storytelling, Scripting, Solution Design, Creativity, Event-Driven Programming, Data Storage",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/93/7c5d50885c11e8ae0b834eb58f916a/ScratchCourseFinal.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/programming-with-scratch,Blogging
594,594,coursera,"Content Creation for TikTok, YouTube, Instagram, Facebook",,"Skills you'll gain: TikTok, Video Production, Content Performance Analysis, Content Creation, Web Analytics and SEO, Search Engine Optimization, Video Editing, Photography, Branding, Social Media Strategy, Content Strategy, Photo Editing, Social Media Campaigns, Storytelling, Drive Engagement, Brand Awareness, Photo/Video Production and Technology, Workflow Management, Marketing Channel, Live Streaming",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/92/94c63b15e64c5590c83d439fc7a5ec/BC-4527_Coursera-Originals-Content-Creator_CourseCard.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/professional-certificates/content-creation-tiktok-youtube-instagram-facebook,Video Content Creation
595,595,coursera,Adobe Content Creator,1.1K reviews,"Skills you'll gain: Content Creation, Typography, Logo Design, Digital Design, Web Content, Generative AI, Social Media, Graphic Design, Social Media Management, User Interface and User Experience (UI/UX) Design, Creative Design, Intellectual Property, Adobe Photoshop, Visual Design, Content Marketing, Infographics, Content Strategy, Storytelling, Color Theory, Branding",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/89/780747083f42f3bdce84e7f5992b1d/Content-creation-A_1000x1000.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/professional-certificates/adobe-content-creator,Video Content Creation
596,596,coursera,YouTube Content Creation Essentials,,"Skills you'll gain: Video Production, Video Editing, Storyboarding, Videography, Post-Production, Media Production, Photo Editing, Content Creation, Editing, Writing, Scripting, Social Media Content, Social Media",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8d/955611fab14f8a92e4ece08bc4b35f/BC-4527_Coursera-Originals-Content-Creator_Course3_Youtube.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/learn/youtube-content-creation-essentials,Video Content Creation
597,597,coursera,The Art of Visual Storytelling,115 reviews,"Skills you'll gain: Adobe Premiere, Video Production, Videography, Post-Production, Photo/Video Production and Technology, Video Editing, Storyboarding, Storytelling, Photography, Adobe Creative Cloud, Media Production, Proposal Development, Editing, Writing, Graphic and Visual Design, Scripting, Multimedia, Creativity, Timelines, File Management",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ab/30e93d5c1d46e89b47a8f4d2064330/Art-of-Visual-Storytelling-Logo.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/specializations/the-art-of-visual-storytelling,Video Content Creation
598,598,coursera,IBM AI Engineering,20K reviews,"Skills you'll gain: Prompt Engineering, Large Language Modeling, PyTorch (Machine Learning Library), Unsupervised Learning, Generative AI, Keras (Neural Network Library), Supervised Learning, Deep Learning, Reinforcement Learning, Regression Analysis, Scikit Learn (Machine Learning Library), Applied Machine Learning, Generative AI Agents, Image Analysis, Data Manipulation, Natural Language Processing, Tensorflow, Machine Learning, Python Programming, Data Science",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a2/922bfdcbbe4ac1a413253209b11611/Professional-Certificate---AI-Engineering.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/professional-certificates/ai-engineer,Video Content Creation
599,599,coursera,Social Media Content and Strategy,162 reviews,"Skills you'll gain: Social Media Content, Social Media, Content Creation, Social Media Strategy, Social Media Marketing, Content Performance Analysis, Social Media Management, Intellectual Property, Target Audience, Drive Engagement, Customer Engagement, Content Strategy, Ethical Standards And Conduct, Regulation and Legal Compliance, Multimedia, Scheduling, Video Production, Branding, Generative AI Agents",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/7f/4f6c4deda045d3a03699b870eddccb/Social-Media-Content-Creation.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/learn/social-media-content-and-strategy,Video Content Creation
600,600,coursera,Google Digital Marketing & E-commerce,41K reviews,"Skills you'll gain: Data Storytelling, Search Engine Marketing, Media Planning, Social Media Marketing, Google Ads, Email Marketing, Social Media Strategy, Search Engine Optimization, Order Fulfillment, Social Media Management, Performance Measurement, Spreadsheet Software, A/B Testing, Customer Retention, E-Commerce, Campaign Management, Loyalty Programs, Marketing, Interviewing Skills, Applicant Tracking Systems",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/01/30ec6494c24c2ebaa4372771421136/Trin.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop&crop=faces,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,Video Content Creation
601,601,coursera,Meta Social Media Marketing,22K reviews,"Skills you'll gain: Paid media, Social Media Management, Social Media Marketing, Social Media, Marketing Analytics, Target Audience, Content Creation, Marketing Budgets, Social Media Strategy, Social Media Campaigns, Instagram, Campaign Management, Marketing Effectiveness, Online Advertising, Marketing, Performance Analysis, Key Performance Indicators (KPIs), Presentations, Digital Marketing, Brand Management",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/41/939447d1364fc6bfd63239d4971b28/Meta-Social-Media-Marketing.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/professional-certificates/facebook-social-media-marketing,Video Content Creation
602,602,coursera,Generative AI Content Creation,236 reviews,"Skills you'll gain: Generative AI, Data Ethics, Graphic Design, Adobe Creative Cloud, Graphic and Visual Design Software, Graphic and Visual Design, Prompt Engineering, Image Analysis, Artificial Intelligence, Creativity, Data Integrity, Verification And Validation",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/da/170cbdbaf6417ab3e6c6800890ce3a/Square-GenAI.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/generative-ai-content-creation,Video Content Creation
