,Heading,Revewe,Description,URL,image
752,Introduction to Chemistry: Reactions and Ratios,1.3K reviews,"Skills you'll gain: Scientific Methods, Chemistry, Laboratory Research, General Science and Research, Systems Of Measurement, Physics, Engineering Calculations",https://www.coursera.org/learn/intro-chemistry,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/60/b0b800078011e48497f78b32f1b62d/512px-Glass_is_Liquide.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
753,People Analytics,6.1K reviews,"Skills you'll gain: People Analytics, Human Resource Strategy, Talent Management, Workforce Planning, Collaboration, Organizational Effectiveness, Performance Analysis, Data-Driven Decision-Making, Workforce Management, Analytics, Performance Measurement, Employee Retention, Staff Management, Data Analysis, Performance Management, Predictive Analytics, Network Analysis",https://www.coursera.org/learn/wharton-people-analytics,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9f/139e404cdb11e5bb11bbbec9ff99cd/coursera_people_analytics_8x8.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
754,Microsoft Azure Security Engineer Associate (AZ-500),117 reviews,"Skills you'll gain: Azure Active Directory, Data Security, Multi-Factor Authentication, Microsoft Azure, Role-Based Access Control (RBAC), Cloud Security, Active Directory, Threat Modeling, Security Strategy, Data Storage, Application Security, Database Architecture and Administration, Virtual Machines, Infrastructure Security, Kubernetes, Continuous Monitoring, Web Applications, Cyber Governance, System Monitoring, Network Security",https://www.coursera.org/professional-certificates/microsoft-azure-security-engineer-associate,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b8/202780408a45889ccafb3c5a967ce7/Azure-PC-Logo-image.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
755,Business Strategies for A Better World,1.8K reviews,"Skills you'll gain: Demography, Philanthropy, Return On Investment, Market Trend, Environmental Social And Corporate Governance (ESG), Corporate Sustainability, Project Scoping, Trend Analysis, Entrepreneurship, Business Strategies, Strategic Leadership, Feasibility Studies, International Relations, Business Ethics, Needs Assessment, Socioeconomics, Risk Control, Compliance Management, Governance, Ethical Standards And Conduct",https://www.coursera.org/specializations/wharton-global-business-strategy,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/eb/7b6960c98011e7b42a918e0a6871fa/BS_WhartonOnline_Program_Thumb3.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
756,Write Professional Emails in English,17K reviews,"Skills you'll gain: Business Writing, Business Correspondence, Writing, Business Communication, English Language, Cultural Sensitivity, Cultural Diversity, Intercultural Competence, Grammar, Proofreading, Editing, Communication",https://www.coursera.org/learn/professional-emails-english,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3f/8ec60034c211e69de60937f46833a2/199356_Write_Prof_Emails_Eng.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop
757,Management Skills for New Managers,72 reviews,"Skills you'll gain: Delegation Skills, Performance Management, Employee Performance Management, Management Training And Development, Emotional Intelligence, People Management, Leadership Development, Leadership, Team Motivation, Communication Strategies, Team Building, Collaboration, Cross-Functional Collaboration",https://www.coursera.org/learn/management-skills-for-new-managers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f6/017c2ec2384757ac1138779cb6119d/Logo-image-7-.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
758,Social Media Management,5.6K reviews,"Skills you'll gain: Social Media Management, Content Creation, Instagram, Social Media Marketing, Social Media Strategy, Facebook, Generative AI Agents, Content Marketing, Content Performance Analysis, Branding, Content Management, Customer Engagement",https://www.coursera.org/learn/social-media-management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8e/fcbd978f664d3d9920a05a6db220e3/Course2-logo.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
759,Programming with Google Go,2.9K reviews,"Skills you'll gain: Go (Programming Language), Object Oriented Programming (OOP), Algorithms, JSON, Programming Principles, OS Process Management, Functional Design, Data Structures, Other Programming Languages, System Programming, Development Environment, Software Design, Remote Access Systems, Software Installation, Operating Systems, File Management, Program Development, Computer Architecture",https://www.coursera.org/specializations/google-golang,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/93/7aca50b42f11e7849503d6352634bf/GOrdonGOpher.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
760,Inspired Leadership,2.6K reviews,"Skills you'll gain: Employee Coaching, Coaching, Negotiation, Emotional Intelligence, Empathy, Leadership Development, Compassion, Leadership, Organizational Change, Organizational Development, Organizational Leadership, Empowerment, Culture Transformation, Strategic Leadership, People Development, Active Listening, Personal Development, Drive Engagement, Professional Development, Leadership and Management",https://www.coursera.org/specializations/inspired-leadership,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/90/daf380cc2611e5ae4ba955680f1fcd/shutterstock_87219583.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
761,Finance for Non-Financial Managers,440 reviews,"Skills you'll gain: Financial Statement Analysis, Financial Statements, Financial Analysis, Income Statement, Balance Sheet, Finance, Financial Modeling, Risk Management, Financial Management, Corporate Finance, Microsoft Excel, Accounting, Spreadsheet Software, General Finance, Cash Flows, Investments",https://www.coursera.org/learn/finance-for-non-financial-managers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/96/1881b05ffa11e69d0d89c51881a787/fnfm_still_gpx2.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
762,Risk Management Professional (PMI-RMP®) Certification Course,30 reviews,"Skills you'll gain: Risk Analysis, Project Risk Management, Risk Management, Stakeholder Management, Risk Mitigation, Contingency Planning, Continuous Monitoring, Conflict Management, Business Risk Management, Risk Control, Performance Analysis, Stakeholder Engagement, Agile Project Management, Decision Making, Project Management, Operational Risk, Agile Methodology, Risk Appetite, Operational Analysis, User Story",https://www.coursera.org/specializations/risk-management-certification,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ac/2d20e202f149e686fe65c1a06a4291/RMP---Specialization.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
763,Core Java,2.7K reviews,"Skills you'll gain: Java Programming, Spring Framework, Java, Eclipse (Software), Object Oriented Programming (OOP), Object Oriented Design, Integrated Development Environments, Development Environment, Java Platform Enterprise Edition (J2EE), Software Design, Software Installation, Computer Programming, Programming Principles, Program Development, Virtual Machines, Web Development, Debugging, Package and Software Management, Data Structures, File Management",https://www.coursera.org/specializations/core-java,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/03/d249a30ce84b50a94ed728933a78b9/JavaCupLogo800x800.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
764,Introduction to Logic and Critical Thinking,3.5K reviews,"Skills you'll gain: Deductive Reasoning, Critical Thinking, Logical Reasoning, Computational Logic, Analysis, Probability, Sampling (Statistics), Persuasive Communication, Research, Writing, Scientific Methods, Oral Expression, Correlation Analysis, Communication, Interpersonal Communications, Business Communication, Interactive Learning, Learning Strategies, Instructional Strategies",https://www.coursera.org/specializations/logic-critical-thinking-duke,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/3d/a1adbd59474ddeace6fb860fea1a05/think_again.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
765,Politics and Economics of International Energy,1.9K reviews,"Skills you'll gain: Energy and Utilities, International Relations, Economic Development, Natural Resource Management, Environmental Policy, Economics, Political Sciences, Market Dynamics, Environment, Supply And Demand, Forecasting",https://www.coursera.org/learn/global-energy,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e7/2ba780d62511e5aae0b3f4552ddb05/3840826_3a59e86610_o.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
766,Preparation for CompTIA A+ Certification,222 reviews,"Skills you'll gain: Desktop Support, Hardware Troubleshooting, Operating Systems, Network Troubleshooting, Command-Line Interface, System Support, Computer Hardware, Network Security, Mobile Security, Microsoft Windows, General Networking, Unix Commands, Technical Support, Mac OS, Network Administration, Linux, System Configuration, Infrastructure Security, Computer Networking, Computer Displays",https://www.coursera.org/specializations/preparation-comptia-certification,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/73/9b31b11f634f9bb3296af1e2c3936e/AdobeStock_552698295.jpeg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
767,The Science of Well-Being for Parents,42 reviews,"Skills you'll gain: Stress Management, Mindfulness, Time Management, Emotional Intelligence, Personal Care, Personal Development, Self-Awareness, Child Development, Positive Behavior Support, Resilience, Mental Health",https://www.coursera.org/learn/the-science-of-well-being-for-parents,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/84/d45039302343e7a3c3478194076d45/The-Science-of-Well-Being-for-Parents---Square.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265
768,Microsoft Power Platform Fundamentals PL-900 Exam Prep,181 reviews,"Skills you'll gain: Microsoft Power Platform, Microsoft Power Automate/Flow, Power BI, Dashboard, Data Visualization, Business Intelligence, Business Process Automation, Productivity Software, Application Development, Data Integration, Performance Analysis, Automation, Data Security, Workflow Management, Cloud Applications, Data Analysis Software, Business Process, Generative AI Agents, Microsoft Teams, Data Modeling",https://www.coursera.org/specializations/microsoft-power-platform-fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/c6/fd70e228cf4c8387918108c0b769b9/PL-900-4.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop
769,Emotional Intelligence: Cultivating Immensely Human Interactions,466 reviews,"Skills you'll gain: Non-Verbal Communication, Mentorship, Emotional Intelligence, Personal Development, Self-Awareness, Interpersonal Communications, Social Skills, Coaching, Empathy, Leadership Development, Team Performance Management, Resilience, Team Building, Leadership",https://www.coursera.org/learn/emotional-intelligence-cultivating-immensely-human-interactions,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/77/04e572489545c29247c60350e4ac2b/Emotional_Intelligence_Coursera_1200x1200.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
770,Databases for Data Scientists,1.3K reviews,"Skills you'll gain: Database Design, SQL, Database Management Systems, NoSQL, Relational Databases, Data Warehousing, Database Theory, Database Architecture and Administration, Database Administration, Databases, Database Systems, Database Management, Data Modeling, Query Languages, Big Data, Database Application, Data Integrity, Data Access, Data Science, Data Analysis",https://www.coursera.org/specializations/databases-for-data-scientists,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/18/062e97ab494d10b7aea4c7751c2422/databases_spec_logo.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
771,Leverage Data Science for a More Agile Supply Chain,449 reviews,"Skills you'll gain: Supply Chain Planning, Demand Planning, Customer Demand Planning, Inventory Management System, Inventory Control, Supply Chain Management, Supply Chain, Capacity Planning, Materials Management, Process Optimization, Forecasting, Operations Management, Resource Allocation, Service Level, Capacity Management, Performance Measurement, Microsoft Excel, Data-Driven Decision-Making, Statistical Methods, Cost Reduction",https://www.coursera.org/specializations/leverage-data-science-agile-supply-chain,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/88/d1daa6f23447aca6a11137a0d3ee3f/LDSMASC_Coursera-Specialization-Graphic_600x600.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
772,Learn Chinese: HSK Test Preparation,3.4K reviews,"Skills you'll gain: Oral Comprehension, Vocabulary, Literacy, Language Competency, Grammar, Language Learning, Oral Expression",https://www.coursera.org/specializations/hsk-learn-chinese,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6f/2fbba0700711e68500d1e85176a323/chinese-for-HSK.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
773,EDIVET: Do you have what it takes to be a veterinarian?,2.5K reviews,"Skills you'll gain: Anatomy, Vital Signs, Respiration, Health Care, Caregiving, Health Systems, Health Assessment, Clinical Experience, Medical History Documentation, Cardiology, Biology, Practice Management",https://www.coursera.org/learn/becoming-a-veterinarian,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/00/e53ee067cc11e3ac3ceb098a15edbb/dv-course-image4.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50
